Center Lat,Min Lat,Max Lat,Center Lon,Min Lon,Max Lon,row index (1-based),column index (1-based)
50.89321,50.83755,50.94885,-120.29135,-120.37958,-120.20314,104,73
50.89210,50.83645,50.94774,-120.11493,-120.20314,-120.02671,104,74
50.89075,50.83510,50.94639,-119.93849,-120.02671,-119.85028,104,75
50.88915,50.83350,50.94479,-119.76207,-119.85028,-119.67387,104,76
50.88730,50.83166,50.94294,-119.58566,-119.67387,-119.49747,104,77
50.88522,50.82957,50.94085,-119.40927,-119.49747,-119.32108,104,78
50.88288,50.82724,50.93851,-119.23288,-119.32108,-119.14470,104,79
50.88031,50.82467,50.93593,-119.05652,-119.14470,-118.96835,104,80
50.87748,50.82185,50.93311,-118.88019,-118.96835,-118.79202,104,81
50.87441,50.81878,50.93004,-118.70386,-118.79202,-118.61571,104,82
50.87109,50.81547,50.92672,-118.52756,-118.61571,-118.43942,104,83
50.86754,50.81191,50.92316,-118.35129,-118.43942,-118.26315,104,84
50.86374,50.80811,50.91935,-118.17502,-118.26315,-118.08691,104,85
50.85968,50.80407,50.91529,-117.99881,-118.08691,-117.91071,104,86
50.85539,50.79978,50.91100,-117.82260,-117.91071,-117.73453,104,87
50.85086,50.79525,50.90646,-117.64645,-117.73453,-117.55838,104,88
50.84607,50.79047,50.90167,-117.47031,-117.55838,-117.38226,104,89
50.84105,50.78544,50.89664,-117.29422,-117.38226,-117.20619,104,90
50.83578,50.78018,50.89136,-117.11816,-117.20619,-117.03015,104,91
50.83026,50.77467,50.88584,-116.94214,-117.03015,-116.85414,104,92
50.82450,50.76891,50.88007,-116.76614,-116.85414,-116.67818,104,93
50.81849,50.76291,50.87406,-116.59021,-116.67818,-116.50226,104,94
50.81224,50.75667,50.86781,-116.41431,-116.50226,-116.32638,104,95
50.80574,50.75018,50.86130,-116.23845,-116.32638,-116.15054,104,96
50.79901,50.74345,50.85456,-116.06264,-116.15054,-115.97475,104,97
50.79203,50.73648,50.84757,-115.88687,-115.97475,-115.79901,104,98
50.78480,50.72926,50.84033,-115.71115,-115.79901,-115.62332,104,99
50.77734,50.72180,50.83286,-115.53549,-115.62332,-115.44769,104,100
50.76962,50.71409,50.82514,-115.35989,-115.44769,-115.27211,104,101
50.76166,50.70614,50.81717,-115.18433,-115.27211,-115.09657,104,102
50.75346,50.69795,50.80896,-115.00882,-115.09657,-114.92110,104,103
50.74501,50.68951,50.80051,-114.83339,-114.92110,-114.74570,104,104
50.73633,50.68084,50.79182,-114.65800,-114.74570,-114.57034,104,105
50.72741,50.67192,50.78288,-114.48268,-114.57034,-114.39506,104,106
50.71823,50.66275,50.77369,-114.30743,-114.39506,-114.21983,104,107
50.70881,50.65335,50.76427,-114.13223,-114.21983,-114.04466,104,108
50.69915,50.64370,50.75460,-113.95709,-114.04466,-113.86957,104,109
50.68925,50.63381,50.74469,-113.78204,-113.86957,-113.69455,104,110
50.67911,50.62367,50.73454,-113.60706,-113.69455,-113.51959,104,111
50.66872,50.61329,50.72414,-113.43213,-113.51959,-113.34470,104,112
50.65810,50.60268,50.71350,-113.25728,-113.34470,-113.16988,104,113
50.64722,50.59182,50.70262,-113.08249,-113.16988,-112.99515,104,114
50.63612,50.58072,50.69150,-112.90781,-112.99515,-112.82050,104,115
50.62476,50.56937,50.68013,-112.73318,-112.82050,-112.64590,104,116
50.61316,50.55779,50.66852,-112.55862,-112.64590,-112.47140,104,117
50.60133,50.54596,50.65667,-112.38417,-112.47140,-112.29698,104,118
50.58924,50.53390,50.64458,-112.20979,-112.29698,-112.12264,104,119
50.57692,50.52158,50.63224,-112.03549,-112.12264,-111.94839,104,120
50.56436,50.50904,50.61967,-111.86128,-111.94839,-111.77422,104,121
50.55156,50.49625,50.60685,-111.68716,-111.77422,-111.60014,104,122
50.53851,50.48322,50.59380,-111.51312,-111.60014,-111.42615,104,123
50.52523,50.46994,50.58050,-111.33917,-111.42615,-111.25224,104,124
50.51170,50.45643,50.56697,-111.16531,-111.25224,-111.07844,104,125
50.49794,50.44268,50.55318,-110.99156,-111.07844,-110.90473,104,126
50.48394,50.42870,50.53917,-110.81790,-110.90473,-110.73111,104,127
50.46969,50.41446,50.52491,-110.64432,-110.73111,-110.55759,104,128
50.45521,50.40000,50.51041,-110.47086,-110.55759,-110.38416,104,129
50.44049,50.38529,50.49568,-110.29747,-110.38416,-110.21084,104,130
50.42553,50.37034,50.48070,-110.12421,-110.21084,-110.03761,104,131
50.41032,50.35515,50.46548,-109.95102,-110.03761,-109.86449,104,132
50.39488,50.33973,50.45003,-109.77795,-109.86449,-109.69148,104,133
50.37920,50.32406,50.43433,-109.60501,-109.69148,-109.51859,104,134
50.36329,50.30816,50.41839,-109.43216,-109.51859,-109.34578,104,135
50.34712,50.29202,50.40222,-109.25940,-109.34578,-109.17308,104,136
50.33072,50.27564,50.38581,-109.08676,-109.17308,-109.00050,104,137
50.31409,50.25902,50.36916,-108.91425,-109.00050,-108.82804,104,138
50.29723,50.24217,50.35228,-108.74184,-108.82804,-108.65569,104,139
50.28012,50.22508,50.33515,-108.56953,-108.65569,-108.48344,104,140
50.26278,50.20775,50.31779,-108.39735,-108.48344,-108.31133,104,141
50.24519,50.19019,50.30019,-108.22530,-108.31133,-108.13932,104,142
50.22738,50.17239,50.28236,-108.05334,-108.13932,-107.96744,104,143
50.20933,50.15436,50.26429,-107.88153,-107.96744,-107.79568,104,144
50.19103,50.13608,50.24597,-107.70982,-107.79568,-107.62403,104,145
50.17251,50.11757,50.22743,-107.53824,-107.62403,-107.45251,104,146
50.15374,50.09883,50.20865,-107.36679,-107.45251,-107.28113,104,147
50.13474,50.07985,50.18963,-107.19547,-107.28113,-107.10986,104,148
50.11551,50.06064,50.17037,-107.02426,-107.10986,-106.93873,104,149
50.09605,50.04119,50.15089,-106.85320,-106.93873,-106.76772,104,150
50.07634,50.02150,50.13117,-106.68225,-106.76772,-106.59685,104,151
50.05641,50.00159,50.11121,-106.51144,-106.59685,-106.42610,104,152
50.79029,50.73487,50.84571,-128.40356,-128.49122,-128.31588,105,27
50.80045,50.74501,50.85588,-128.22820,-128.31588,-128.14047,105,28
50.81036,50.75492,50.86580,-128.05275,-128.14047,-127.96499,105,29
50.82003,50.76458,50.87548,-127.87723,-127.96499,-127.78944,105,30
50.82946,50.77399,50.88492,-127.70166,-127.78944,-127.61384,105,31
50.83864,50.78317,50.89411,-127.52602,-127.61384,-127.43816,105,32
50.84758,50.79210,50.90306,-127.35031,-127.43816,-127.26243,105,33
50.85628,50.80079,50.91176,-127.17455,-127.26243,-127.08663,105,34
50.86473,50.80923,50.92023,-126.99872,-127.08663,-126.91077,105,35
50.87294,50.81743,50.92844,-126.82283,-126.91077,-126.73486,105,36
50.88091,50.82539,50.93641,-126.64688,-126.73486,-126.55888,105,37
50.88863,50.83310,50.94415,-126.47089,-126.55888,-126.38287,105,38
50.89610,50.84057,50.95163,-126.29485,-126.38287,-126.20679,105,39
50.90334,50.84780,50.95887,-126.11874,-126.20679,-126.03067,105,40
50.91033,50.85478,50.96587,-125.94260,-126.03067,-125.85449,105,41
50.91707,50.86152,50.97261,-125.76639,-125.85449,-125.67827,105,42
50.92357,50.86800,50.97912,-125.59015,-125.67827,-125.50201,105,43
50.92982,50.87425,50.98538,-125.41386,-125.50201,-125.32570,105,44
50.93583,50.88026,50.99140,-125.23753,-125.32570,-125.14935,105,45
50.94160,50.88602,50.99716,-125.06116,-125.14935,-124.97295,105,46
50.94712,50.89153,51.00269,-124.88475,-124.97295,-124.79652,105,47
50.95240,50.89680,51.00797,-124.70830,-124.79652,-124.62006,105,48
50.95742,50.90182,51.01301,-124.53181,-124.62006,-124.44355,105,49
50.96221,50.90661,51.01780,-124.35529,-124.44355,-124.26701,105,50
50.96675,50.91114,51.02234,-124.17874,-124.26701,-124.09045,105,51
50.97104,50.91543,51.02664,-124.00217,-124.09045,-123.91386,105,52
50.97509,50.91947,51.03069,-123.82555,-123.91386,-123.73722,105,53
50.97889,50.92328,51.03450,-123.64890,-123.73722,-123.56056,105,54
50.98246,50.92683,51.03806,-123.47223,-123.56056,-123.38389,105,55
50.98576,50.93014,51.04138,-123.29555,-123.38389,-123.20719,105,56
50.98882,50.93320,51.04445,-123.11884,-123.20719,-123.03047,105,57
50.99165,50.93602,51.04727,-122.94211,-123.03047,-122.85373,105,58
50.99422,50.93859,51.04985,-122.76535,-122.85373,-122.67696,105,59
50.99656,50.94092,51.05218,-122.58858,-122.67696,-122.50019,105,60
50.99864,50.94300,51.05427,-122.41180,-122.50019,-122.32339,105,61
51.00048,50.94484,51.05611,-122.23499,-122.32339,-122.14659,105,62
51.00207,50.94643,51.05770,-122.05820,-122.14659,-121.96978,105,63
51.00342,50.94778,51.05905,-121.88136,-121.96978,-121.79295,105,64
51.00452,50.94888,51.06015,-121.70453,-121.79295,-121.61612,105,65
51.00538,50.94974,51.06101,-121.52771,-121.61612,-121.43929,105,66
51.00599,50.95035,51.06163,-121.35086,-121.43929,-121.26244,105,67
51.00636,50.95071,51.06199,-121.17401,-121.26244,-121.08559,105,68
51.00648,50.95083,51.06211,-120.99716,-121.08559,-120.90874,105,69
51.00635,50.95070,51.06199,-120.82031,-120.90874,-120.73189,105,70
51.00598,50.95033,51.06161,-120.64346,-120.73189,-120.55505,105,71
51.00536,50.94971,51.06099,-120.46663,-120.55505,-120.37821,105,72
51.00449,50.94885,51.06013,-120.28979,-120.37821,-120.20139,105,73
51.00339,50.94774,51.05902,-120.11298,-120.20139,-120.02456,105,74
51.00203,50.94639,51.05766,-119.93614,-120.02456,-119.84774,105,75
51.00043,50.94479,51.05606,-119.75934,-119.84774,-119.67094,105,76
50.99858,50.94294,51.05420,-119.58253,-119.67094,-119.49415,105,77
50.99649,50.94085,51.05212,-119.40576,-119.49415,-119.31737,105,78
50.99414,50.93851,51.04977,-119.22897,-119.31737,-119.14060,105,79
50.99156,50.93593,51.04718,-119.05223,-119.14060,-118.96387,105,80
50.98874,50.93311,51.04435,-118.87550,-118.96387,-118.78715,105,81
50.98566,50.93004,51.04127,-118.69879,-118.78715,-118.61044,105,82
50.98234,50.92672,51.03795,-118.52209,-118.61044,-118.43376,105,83
50.97878,50.92316,51.03438,-118.34543,-118.43376,-118.25711,105,84
50.97496,50.91935,51.03057,-118.16879,-118.25711,-118.08049,105,85
50.97091,50.91529,51.02650,-117.99219,-118.08049,-117.90389,105,86
50.96660,50.91100,51.02219,-117.81560,-117.90389,-117.72732,105,87
50.96206,50.90646,51.01764,-117.63904,-117.72732,-117.55078,105,88
50.95727,50.90167,51.01285,-117.46252,-117.55078,-117.37428,105,89
50.95222,50.89664,51.00780,-117.28604,-117.37428,-117.19781,105,90
50.94694,50.89136,51.00252,-117.10959,-117.19781,-117.02139,105,91
50.94141,50.88584,50.99698,-116.93318,-117.02139,-116.84499,105,92
50.93564,50.88007,50.99121,-116.75681,-116.84499,-116.66864,105,93
50.92963,50.87406,50.98518,-116.58047,-116.66864,-116.49234,105,94
50.92337,50.86781,50.97892,-116.40421,-116.49234,-116.31608,105,95
50.91686,50.86130,50.97240,-116.22795,-116.31608,-116.13985,105,96
50.91011,50.85456,50.96565,-116.05176,-116.13985,-115.96368,105,97
50.90311,50.84757,50.95864,-115.87561,-115.96368,-115.78756,105,98
50.89587,50.84033,50.95139,-115.69951,-115.78756,-115.61149,105,99
50.88838,50.83286,50.94390,-115.52347,-115.61149,-115.43547,105,100
50.88065,50.82514,50.93616,-115.34747,-115.43547,-115.25951,105,101
50.87268,50.81717,50.92818,-115.17154,-115.25951,-115.08359,105,102
50.86446,50.80896,50.91995,-114.99564,-115.08359,-114.90773,105,103
50.85600,50.80051,50.91148,-114.81982,-114.90773,-114.73194,105,104
50.84730,50.79182,50.90277,-114.64406,-114.73194,-114.55621,105,105
50.83836,50.78288,50.89382,-114.46835,-114.55621,-114.38053,105,106
50.82916,50.77369,50.88462,-114.29271,-114.38053,-114.20492,105,107
50.81973,50.76427,50.87517,-114.11713,-114.20492,-114.02937,105,108
50.81005,50.75460,50.86549,-113.94162,-114.02937,-113.85390,105,109
50.80013,50.74469,50.85556,-113.76617,-113.85390,-113.67850,105,110
50.78997,50.73454,50.84538,-113.59082,-113.67850,-113.50317,105,111
50.77956,50.72414,50.83496,-113.41551,-113.50317,-113.32790,105,112
50.76891,50.71350,50.82430,-113.24028,-113.32790,-113.15270,105,113
50.75801,50.70262,50.81340,-113.06512,-113.15270,-112.97758,105,114
50.74688,50.69150,50.80225,-112.89005,-112.97758,-112.80255,105,115
50.73550,50.68013,50.79086,-112.71506,-112.80255,-112.62759,105,116
50.72388,50.66852,50.77923,-112.54013,-112.62759,-112.45271,105,117
50.71202,50.65667,50.76735,-112.36530,-112.45271,-112.27792,105,118
50.69992,50.64458,50.75524,-112.19054,-112.27792,-112.10320,105,119
50.68757,50.63224,50.74288,-112.01587,-112.10320,-111.92857,105,120
50.67498,50.61967,50.73028,-111.84128,-111.92857,-111.75403,105,121
50.66215,50.60685,50.71744,-111.66678,-111.75403,-111.57957,105,122
50.64908,50.59380,50.70436,-111.49237,-111.57957,-111.40521,105,123
50.63577,50.58050,50.69103,-111.31805,-111.40521,-111.23093,105,124
50.62223,50.56697,50.67747,-111.14381,-111.23093,-111.05675,105,125
50.60843,50.55318,50.66366,-110.96968,-111.05675,-110.88267,105,126
50.59440,50.53917,50.64962,-110.79565,-110.88267,-110.70868,105,127
50.58013,50.52491,50.63533,-110.62170,-110.70868,-110.53478,105,128
50.56562,50.51041,50.62081,-110.44786,-110.53478,-110.36098,105,129
50.55086,50.49568,50.60604,-110.27411,-110.36098,-110.18729,105,130
50.53587,50.48070,50.59103,-110.10048,-110.18729,-110.01371,105,131
50.52064,50.46548,50.57578,-109.92694,-110.01371,-109.84023,105,132
50.50517,50.45003,50.56030,-109.75351,-109.84023,-109.66684,105,133
50.48946,50.43433,50.54457,-109.58017,-109.66684,-109.49356,105,134
50.47350,50.41839,50.52860,-109.40695,-109.49356,-109.32040,105,135
50.45732,50.40222,50.51240,-109.23384,-109.32040,-109.14735,105,136
50.44089,50.38581,50.49595,-109.06085,-109.14735,-108.97440,105,137
50.42422,50.36916,50.47927,-108.88795,-108.97440,-108.80157,105,138
50.40732,50.35228,50.46235,-108.71518,-108.80157,-108.62885,105,139
50.39018,50.33515,50.44520,-108.54253,-108.62885,-108.45625,105,140
50.37280,50.31779,50.42780,-108.36998,-108.45625,-108.28377,105,141
50.35518,50.30019,50.41016,-108.19756,-108.28377,-108.11140,105,142
50.33733,50.28236,50.39229,-108.02525,-108.11140,-107.93916,105,143
50.31924,50.26429,50.37419,-107.85307,-107.93916,-107.76704,105,144
50.30091,50.24597,50.35584,-107.68100,-107.76704,-107.59503,105,145
50.28234,50.22743,50.33725,-107.50906,-107.59503,-107.42316,105,146
50.26355,50.20865,50.31844,-107.33727,-107.42316,-107.25143,105,147
50.24451,50.18963,50.29939,-107.16559,-107.25143,-107.07980,105,148
50.22524,50.17037,50.28009,-106.99402,-107.07980,-106.90831,105,149
50.20573,50.15089,50.26056,-106.82260,-106.90831,-106.73695,105,150
50.18599,50.13117,50.24081,-106.65131,-106.73695,-106.56572,105,151
50.16602,50.11121,50.22081,-106.48013,-106.56572,-106.39462,105,152
50.92123,50.86580,50.97666,-128.06828,-128.15620,-127.98034,106,29
50.93093,50.87548,50.98636,-127.89240,-127.98034,-127.80441,106,30
50.94038,50.88492,50.99582,-127.71643,-127.80441,-127.62842,106,31
50.94957,50.89411,51.00503,-127.54041,-127.62842,-127.45235,106,32
50.95853,50.90306,51.01399,-127.36430,-127.45235,-127.27623,106,33
50.96724,50.91176,51.02272,-127.18816,-127.27623,-127.10005,106,34
50.97572,50.92023,51.03119,-127.01195,-127.10005,-126.92381,106,35
50.98394,50.92844,51.03943,-126.83566,-126.92381,-126.74751,106,36
50.99192,50.93641,51.04742,-126.65935,-126.74751,-126.57116,106,37
50.99966,50.94415,51.05517,-126.48297,-126.57116,-126.39475,106,38
51.00715,50.95163,51.06266,-126.30653,-126.39475,-126.21828,106,39
51.01440,50.95887,51.06992,-126.13004,-126.21828,-126.04177,106,40
51.02140,50.96587,51.07693,-125.95351,-126.04177,-125.86521,106,41
51.02816,50.97261,51.08369,-125.77692,-125.86521,-125.68860,106,42
51.03466,50.97912,51.09020,-125.60028,-125.68860,-125.51195,106,43
51.04094,50.98538,51.09649,-125.42361,-125.51195,-125.33525,106,44
51.04696,50.99140,51.10251,-125.24689,-125.33525,-125.15851,106,45
51.05273,50.99716,51.10829,-125.07013,-125.15851,-124.98174,106,46
51.05826,51.00269,51.11382,-124.89334,-124.98174,-124.80492,106,47
51.06355,51.00797,51.11912,-124.71649,-124.80492,-124.62805,106,48
51.06860,51.01301,51.12417,-124.53961,-124.62805,-124.45116,106,49
51.07339,51.01780,51.12897,-124.36270,-124.45116,-124.27423,106,50
51.07793,51.02234,51.13351,-124.18576,-124.27423,-124.09727,106,51
51.08224,51.02664,51.13782,-124.00879,-124.09727,-123.92029,106,52
51.08629,51.03069,51.14188,-123.83179,-123.92029,-123.74327,106,53
51.09010,51.03450,51.14570,-123.65475,-123.74327,-123.56623,106,54
51.09367,51.03806,51.14927,-123.47771,-123.56623,-123.38917,106,55
51.09699,51.04138,51.15259,-123.30063,-123.38917,-123.21207,106,56
51.10007,51.04445,51.15567,-123.12352,-123.21207,-123.03496,106,57
51.10289,51.04727,51.15849,-122.94640,-123.03496,-122.85783,106,58
51.10547,51.04985,51.16108,-122.76926,-122.85783,-122.68068,106,59
51.10780,51.05218,51.16342,-122.59210,-122.68068,-122.50351,106,60
51.10989,51.05427,51.16551,-122.41492,-122.50351,-122.32632,106,61
51.11174,51.05611,51.16735,-122.23773,-122.32632,-122.14913,106,62
51.11333,51.05770,51.16895,-122.06053,-122.14913,-121.97192,106,63
51.11469,51.05905,51.17030,-121.88332,-121.97192,-121.79470,106,64
51.11579,51.06015,51.17141,-121.70609,-121.79470,-121.61748,106,65
51.11665,51.06101,51.17227,-121.52887,-121.61748,-121.44025,106,66
51.11726,51.06163,51.17288,-121.35162,-121.44025,-121.26302,106,67
51.11762,51.06199,51.17324,-121.17441,-121.26302,-121.08578,106,68
51.11774,51.06211,51.17336,-120.99716,-121.08578,-120.90854,106,69
51.11762,51.06199,51.17324,-120.81992,-120.90854,-120.73130,106,70
51.11724,51.06161,51.17286,-120.64268,-120.73130,-120.55407,106,71
51.11662,51.06099,51.17225,-120.46545,-120.55407,-120.37684,106,72
51.11576,51.06013,51.17138,-120.28822,-120.37684,-120.19961,106,73
51.11465,51.05902,51.17027,-120.11099,-120.19961,-120.02239,106,74
51.11329,51.05766,51.16891,-119.93379,-120.02239,-119.84519,106,75
51.11168,51.05606,51.16730,-119.75659,-119.84519,-119.66800,106,76
51.10983,51.05420,51.16545,-119.57941,-119.66800,-119.49081,106,77
51.10774,51.05212,51.16335,-119.40222,-119.49081,-119.31364,106,78
51.10539,51.04977,51.16100,-119.22507,-119.31364,-119.13649,106,79
51.10280,51.04718,51.15841,-119.04791,-119.13649,-118.95935,106,80
51.09996,51.04435,51.15557,-118.87079,-118.95935,-118.78224,106,81
51.09689,51.04127,51.15249,-118.69370,-118.78224,-118.60516,106,82
51.09356,51.03795,51.14916,-118.51662,-118.60516,-118.42809,106,83
51.08999,51.03438,51.14558,-118.33957,-118.42809,-118.25105,106,84
51.08617,51.03057,51.14176,-118.16254,-118.25105,-118.07404,106,85
51.08210,51.02650,51.13769,-117.98553,-118.07404,-117.89705,106,86
51.07779,51.02219,51.13337,-117.80856,-117.89705,-117.72009,106,87
51.07323,51.01764,51.12881,-117.63162,-117.72009,-117.54317,106,88
51.06843,51.01285,51.12400,-117.45471,-117.54317,-117.36627,106,89
51.06339,51.00780,51.11895,-117.27783,-117.36627,-117.18941,106,90
51.05809,51.00252,51.11365,-117.10100,-117.18941,-117.01260,106,91
51.05256,50.99698,51.10811,-116.92419,-117.01260,-116.83582,106,92
51.04678,50.99121,51.10232,-116.74744,-116.83582,-116.65908,106,93
51.04074,50.98518,51.09628,-116.57072,-116.65908,-116.48238,106,94
51.03447,50.97892,51.09000,-116.39404,-116.48238,-116.30573,106,95
51.02794,50.97240,51.08348,-116.21741,-116.30573,-116.12912,106,96
51.02118,50.96565,51.07671,-116.04083,-116.12912,-115.95256,106,97
51.01417,50.95864,51.06968,-115.86429,-115.95256,-115.77605,106,98
51.00692,50.95139,51.06243,-115.68781,-115.77605,-115.59959,106,99
50.99941,50.94390,51.05492,-115.51138,-115.59959,-115.42319,106,100
50.99166,50.93616,51.04716,-115.33499,-115.42319,-115.24683,106,101
50.98368,50.92818,51.03917,-115.15868,-115.24683,-115.07054,106,102
50.97544,50.91995,51.03092,-114.98241,-115.07054,-114.89430,106,103
50.96697,50.91148,51.02244,-114.80620,-114.89430,-114.71812,106,104
50.95824,50.90277,51.01371,-114.63004,-114.71812,-114.54199,106,105
50.94928,50.89382,51.00474,-114.45395,-114.54199,-114.36594,106,106
50.94007,50.88462,50.99551,-114.27792,-114.36594,-114.18995,106,107
50.93062,50.87517,50.98605,-114.10197,-114.18995,-114.01403,106,108
50.92092,50.86549,50.97635,-113.92609,-114.01403,-113.83817,106,109
50.91098,50.85556,50.96639,-113.75026,-113.83817,-113.66238,106,110
50.90080,50.84538,50.95620,-113.57449,-113.66238,-113.48666,106,111
50.89037,50.83496,50.94576,-113.39882,-113.48666,-113.31101,106,112
50.87970,50.82430,50.93508,-113.22321,-113.31101,-113.13544,106,113
50.86878,50.81340,50.92415,-113.04767,-113.13544,-112.95995,106,114
50.85762,50.80225,50.91298,-112.87222,-112.95995,-112.78453,106,115
50.84622,50.79086,50.90157,-112.69684,-112.78453,-112.60919,106,116
50.83458,50.77923,50.88992,-112.52155,-112.60919,-112.43394,106,117
50.82269,50.76735,50.87802,-112.34633,-112.43394,-112.25876,106,118
50.81057,50.75524,50.86588,-112.17119,-112.25876,-112.08366,106,119
50.79819,50.74288,50.85349,-111.99614,-112.08366,-111.90865,106,120
50.78558,50.73028,50.84087,-111.82117,-111.90865,-111.73373,106,121
50.77273,50.71744,50.82801,-111.64630,-111.73373,-111.55891,106,122
50.75964,50.70436,50.81490,-111.47153,-111.55891,-111.38417,106,123
50.74630,50.69103,50.80155,-111.29681,-111.38417,-111.20952,106,124
50.73272,50.67747,50.78795,-111.12222,-111.20952,-111.03497,106,125
50.71889,50.66366,50.77412,-110.94771,-111.03497,-110.86050,106,126
50.70484,50.64962,50.76004,-110.77330,-110.86050,-110.68614,106,127
50.69054,50.63533,50.74573,-110.59898,-110.68614,-110.51188,106,128
50.67599,50.62081,50.73117,-110.42477,-110.51188,-110.33772,106,129
50.66122,50.60604,50.71638,-110.25066,-110.33772,-110.16365,106,130
50.64619,50.59103,50.70134,-110.07664,-110.16365,-109.98969,106,131
50.63092,50.57578,50.68606,-109.90274,-109.98969,-109.81584,106,132
50.61543,50.56030,50.67054,-109.72894,-109.81584,-109.64209,106,133
50.59968,50.54457,50.65479,-109.55524,-109.64209,-109.46844,106,134
50.58371,50.52860,50.63879,-109.38165,-109.46844,-109.29491,106,135
50.56747,50.51240,50.62255,-109.20818,-109.29491,-109.12149,106,136
50.55102,50.49595,50.60607,-109.03481,-109.12149,-108.94818,106,137
50.53432,50.47927,50.58936,-108.86156,-108.94818,-108.77499,106,138
50.51738,50.46235,50.57240,-108.68842,-108.77499,-108.60191,106,139
50.50021,50.44520,50.55521,-108.51540,-108.60191,-108.42895,106,140
50.48279,50.42780,50.53778,-108.34250,-108.42895,-108.25610,106,141
50.46514,50.41016,50.52011,-108.16971,-108.25610,-108.08337,106,142
50.44725,50.39229,50.50220,-107.99704,-108.08337,-107.91077,106,143
50.42913,50.37419,50.48406,-107.82449,-107.91077,-107.73828,106,144
50.41076,50.35584,50.46568,-107.65207,-107.73828,-107.56592,106,145
50.39216,50.33725,50.44706,-107.47977,-107.56592,-107.39368,106,146
50.37333,50.31844,50.42820,-107.30760,-107.39368,-107.22158,106,147
50.35426,50.29939,50.40911,-107.13556,-107.22158,-107.04961,106,148
50.33494,50.28009,50.38978,-106.96365,-107.04961,-106.87776,106,149
50.31540,50.26056,50.37022,-106.79187,-106.87776,-106.70604,106,150
50.29562,50.24081,50.35042,-106.62021,-106.70604,-106.53445,106,151
50.27560,50.22081,50.33038,-106.44870,-106.53445,-106.36301,106,152
51.05126,50.99582,51.10669,-127.73126,-127.81943,-127.64305,107,31
51.06048,51.00503,51.11592,-127.55484,-127.64305,-127.46660,107,32
51.06946,51.01399,51.12491,-127.37836,-127.46660,-127.29009,107,33
51.07819,51.02272,51.13365,-127.20183,-127.29009,-127.11353,107,34
51.08667,51.03119,51.14214,-127.02524,-127.11353,-126.93690,107,35
51.09492,51.03943,51.15040,-126.84857,-126.93690,-126.76022,107,36
51.10292,51.04742,51.15840,-126.67186,-126.76022,-126.58347,107,37
51.11067,51.05517,51.16616,-126.49509,-126.58347,-126.40668,107,38
51.11817,51.06266,51.17367,-126.31827,-126.40668,-126.22983,107,39
51.12543,51.06992,51.18094,-126.14139,-126.22983,-126.05293,107,40
51.13245,51.07693,51.18797,-125.96448,-126.05293,-125.87598,107,41
51.13923,51.08369,51.19474,-125.78749,-125.87598,-125.69898,107,42
51.14574,51.09020,51.20127,-125.61047,-125.69898,-125.52194,107,43
51.15203,51.09649,51.20756,-125.43341,-125.52194,-125.34486,107,44
51.15805,51.10251,51.21360,-125.25630,-125.34486,-125.16772,107,45
51.16385,51.10829,51.21939,-125.07915,-125.16772,-124.99055,107,46
51.16939,51.11382,51.22494,-124.90195,-124.99055,-124.81334,107,47
51.17469,51.11912,51.23024,-124.72473,-124.81334,-124.63609,107,48
51.17974,51.12417,51.23530,-124.54745,-124.63609,-124.45881,107,49
51.18454,51.12897,51.24011,-124.37016,-124.45881,-124.28149,107,50
51.18909,51.13351,51.24467,-124.19283,-124.28149,-124.10415,107,51
51.19341,51.13782,51.24899,-124.01547,-124.10415,-123.92677,107,52
51.19747,51.14188,51.25305,-123.83807,-123.92677,-123.74936,107,53
51.20129,51.14570,51.25688,-123.66064,-123.74936,-123.57192,107,54
51.20486,51.14927,51.26045,-123.48320,-123.57192,-123.39446,107,55
51.20819,51.15259,51.26378,-123.30573,-123.39446,-123.21698,107,56
51.21127,51.15567,51.26686,-123.12823,-123.21698,-123.03947,107,57
51.21410,51.15849,51.26970,-122.95071,-123.03947,-122.86195,107,58
51.21669,51.16108,51.27229,-122.77318,-122.86195,-122.68440,107,59
51.21903,51.16342,51.27463,-122.59563,-122.68440,-122.50684,107,60
51.22113,51.16551,51.27673,-122.41806,-122.50684,-122.32927,107,61
51.22297,51.16735,51.27857,-122.24048,-122.32927,-122.15168,107,62
51.22457,51.16895,51.28018,-122.06288,-122.15168,-121.97408,107,63
51.22592,51.17030,51.28153,-121.88528,-121.97408,-121.79648,107,64
51.22703,51.17141,51.28264,-121.70767,-121.79648,-121.61885,107,65
51.22789,51.17227,51.28350,-121.53003,-121.61885,-121.44122,107,66
51.22850,51.17288,51.28411,-121.35242,-121.44122,-121.26360,107,67
51.22887,51.17324,51.28448,-121.17477,-121.26360,-121.08597,107,68
51.22898,51.17336,51.28460,-120.99716,-121.08597,-120.90834,107,69
51.22886,51.17324,51.28448,-120.81952,-120.90834,-120.73071,107,70
51.22848,51.17286,51.28409,-120.64189,-120.73071,-120.55308,107,71
51.22787,51.17225,51.28348,-120.46426,-120.55308,-120.37546,107,72
51.22700,51.17138,51.28261,-120.28665,-120.37546,-120.19785,107,73
51.22588,51.17027,51.28149,-120.10904,-120.19785,-120.02023,107,74
51.22453,51.16891,51.28013,-119.93143,-120.02023,-119.84263,107,75
51.22292,51.16730,51.27852,-119.75383,-119.84263,-119.66504,107,76
51.22106,51.16545,51.27666,-119.57625,-119.66504,-119.48746,107,77
